author_id,year_first,year_last,P_first,P_last,BES_delta,years_active,mean_degree_active_years,mean_papers_active_years
https://openalex.org/A5084822308,2018,2025,0.0,0.5978571428571429,0.5978571428571429,7,144.71428571428572,4.285714285714286
https://openalex.org/A5061602052,2018,2023,0.0,0.5977777777777777,0.5977777777777777,4,36.0,2.0
https://openalex.org/A5067928852,2019,2024,0.019997959391898634,0.6177159209157128,0.5977179615238142,3,76.66666666666667,1.6666666666666667
https://openalex.org/A5048030695,2019,2024,0.013422205989773728,0.6106647187728269,0.5972425127830532,4,85.25,2.25
https://openalex.org/A5027221074,2019,2021,0.0,0.5972222222222221,0.5972222222222221,2,11.0,1.0
https://openalex.org/A5064730165,2018,2024,0.0,0.596885813148789,0.596885813148789,5,29.8,1.6
https://openalex.org/A5030463228,2018,2025,0.0,0.5964912280701755,0.5964912280701755,6,37.333333333333336,1.1666666666666667
https://openalex.org/A5011103119,2018,2024,0.07201646090534997,0.6682899115331548,0.5962734506278048,6,43.666666666666664,1.6666666666666667
https://openalex.org/A5055576264,2022,2024,0.0,0.5960737656157049,0.5960737656157049,3,28.666666666666668,1.3333333333333333
https://openalex.org/A5064955311,2021,2024,0.07107438016528933,0.6666666666666667,0.5955922865013774,3,52.333333333333336,1.6666666666666667
https://openalex.org/A5019360674,2021,2024,0.0,0.595,0.595,2,34.0,1.5
https://openalex.org/A5012044195,2021,2024,0.0,0.595,0.595,2,27.5,1.0
https://openalex.org/A5049568817,2019,2025,0.0931321540062433,0.6875,0.5943678459937567,5,26.8,2.2
https://openalex.org/A5065781341,2021,2023,0.0,0.59375,0.59375,2,17.5,1.0
https://openalex.org/A5082181563,2021,2023,0.0,0.59375,0.59375,2,21.0,1.5
https://openalex.org/A5006992111,2021,2023,0.0,0.59375,0.59375,2,21.0,1.5
https://openalex.org/A5047726602,2018,2024,0.0,0.5935727788279772,0.5935727788279772,3,11.666666666666666,1.0
https://openalex.org/A5035479034,2023,2024,0.0,0.5935727788279772,0.5935727788279772,2,19.0,1.0
https://openalex.org/A5008803187,2019,2024,0.0,0.5935727788279772,0.5935727788279772,4,29.5,1.25
https://openalex.org/A5053522703,2019,2024,0.0,0.5935727788279772,0.5935727788279772,4,29.5,1.5
https://openalex.org/A5007253264,2019,2024,0.0,0.5935727788279772,0.5935727788279772,2,14.0,1.0
https://openalex.org/A5009449264,2018,2024,0.0,0.5930309007232084,0.5930309007232084,4,23.25,1.5
https://openalex.org/A5078987114,2021,2024,0.0,0.5927977839335181,0.5927977839335181,3,17.666666666666668,1.3333333333333333
https://openalex.org/A5016509111,2018,2024,0.0,0.5926118626430801,0.5926118626430801,6,71.5,2.1666666666666665
https://openalex.org/A5084838960,2021,2023,0.0,0.5925925925925926,0.5925925925925926,2,7.0,1.0
https://openalex.org/A5091726021,2018,2024,0.0,0.592,0.592,5,57.2,1.2
https://openalex.org/A5042081557,2021,2025,0.0,0.5917159763313609,0.5917159763313609,2,55.5,1.0
https://openalex.org/A5012298333,2019,2025,0.0,0.5917159763313609,0.5917159763313609,4,17.0,1.5
https://openalex.org/A5007445275,2019,2021,0.033323757540936416,0.625,0.5916762424590636,2,31.5,1.0
https://openalex.org/A5014118446,2019,2024,0.0,0.5912623398445706,0.5912623398445706,4,71.0,2.25
https://openalex.org/A5067962994,2018,2024,0.0,0.5912229895299621,0.5912229895299621,4,49.0,1.25
https://openalex.org/A5073121510,2018,2024,0.0,0.5905349794238683,0.5905349794238683,4,52.25,1.75
https://openalex.org/A5089775220,2018,2024,0.0,0.5901249256395003,0.5901249256395003,3,38.666666666666664,2.0
https://openalex.org/A5090691804,2018,2021,0.03958779716355476,0.6293934240362811,0.5898056268727263,4,94.0,2.0
https://openalex.org/A5006385718,2018,2022,0.0,0.5889698231009366,0.5889698231009366,3,21.0,1.3333333333333333
https://openalex.org/A5061627231,2018,2025,0.0,0.588235294117647,0.588235294117647,2,21.5,1.0
https://openalex.org/A5063643733,2018,2019,0.0,0.5876913265306123,0.5876913265306123,2,106.0,2.5
https://openalex.org/A5090396208,2019,2021,0.0,0.5874380165289257,0.5874380165289257,2,58.5,2.0
https://openalex.org/A5025100380,2019,2022,0.0,0.5874058644448006,0.5874058644448006,3,37.333333333333336,2.0
https://openalex.org/A5008582736,2021,2023,0.0,0.5871928166351605,0.5871928166351605,3,115.66666666666667,3.0
https://openalex.org/A5055421718,2018,2019,0.0,0.586888657648283,0.586888657648283,2,26.5,1.5
https://openalex.org/A5059974201,2018,2024,0.0,0.5867346938775511,0.5867346938775511,3,27.0,1.3333333333333333
